neighbourhood,crime_type,year,population,crime_count,crime_rate
West Humber-Clairville,Shootings,2018,37133,16,44.72647
West Humber-Clairville,Shootings,2019,37133,19,52.10333
West Humber-Clairville,Shootings,2020,37133,7,18.85116
West Humber-Clairville,Theft Over,2014,37133,41,117.9992
West Humber-Clairville,Theft Over,2015,37133,59,170.7324
West Humber-Clairville,Theft Over,2016,37133,41,119.1203
West Humber-Clairville,Theft Over,2017,37133,58,165.3128
West Humber-Clairville,Theft Over,2018,37133,51,142.5656
West Humber-Clairville,Theft Over,2019,37133,65,178.2482
West Humber-Clairville,Theft Over,2020,37133,56,150.8092
Westminster-Branson,Assault,2014,28248,89,332.8969
Westminster-Branson,Assault,2015,28248,92,342.6571
Westminster-Branson,Assault,2016,28248,113,417.4517
Westminster-Branson,Assault,2017,28248,101,369.4221
Westminster-Branson,Assault,2018,28248,110,397.8156
Westminster-Branson,Assault,2019,28248,109,389.9961
Westminster-Branson,Assault,2020,28248,91,322.1467
Westminster-Branson,Auto Theft,2014,28248,30,112.2125
Westminster-Branson,Auto Theft,2015,28248,20,74.49067
Westminster-Branson,Auto Theft,2016,28248,24,88.66230999999999
Westminster-Branson,Auto Theft,2017,28248,19,69.49525
Westminster-Branson,Auto Theft,2018,28248,35,126.5777
Westminster-Branson,Auto Theft,2019,28248,34,121.6501
Westminster-Branson,Auto Theft,2020,28248,48,169.9235
Westminster-Branson,Break and Enter,2014,28248,61,228.1653
Westminster-Branson,Break and Enter,2015,28248,68,253.2683
Westminster-Branson,Break and Enter,2016,28248,19,70.19099
Westminster-Branson,Break and Enter,2017,28248,42,153.6211
Westminster-Branson,Break and Enter,2018,28248,40,144.6602
Westminster-Branson,Break and Enter,2019,28248,38,135.9619
Westminster-Branson,Break and Enter,2020,28248,15,53.1011
Westminster-Branson,Homicide,2014,28248,0,0.0
Westminster-Branson,Homicide,2015,28248,0,0.0
Westminster-Branson,Homicide,2016,28248,0,0.0
Westminster-Branson,Homicide,2017,28248,0,0.0
Westminster-Branson,Homicide,2018,28248,0,0.0
Westminster-Branson,Homicide,2019,28248,0,0.0
Westminster-Branson,Homicide,2020,28248,0,0.0
Westminster-Branson,Robbery,2014,28248,14,52.36581
Westminster-Branson,Robbery,2016,28248,12,44.33115
Westminster-Branson,Robbery,2017,28248,16,58.52231
Westminster-Branson,Robbery,2018,28248,16,57.86409
Westminster-Branson,Robbery,2019,28248,8,28.62356
Westminster-Branson,Robbery,2020,28248,17,60.18125
Westminster-Branson,Shootings,2015,28248,0,0.0
Westminster-Branson,Shootings,2016,28248,3,11.08279
Westminster-Branson,Shootings,2017,28248,0,0.0
Westminster-Branson,Shootings,2018,28248,1,3.616506
Westminster-Branson,Shootings,2019,28248,1,3.5779449999999997
Westminster-Branson,Shootings,2020,28248,1,3.5400739999999997
Westminster-Branson,Theft Over,2014,28248,3,11.22125
Westminster-Branson,Theft Over,2015,28248,6,22.3472
Westminster-Branson,Theft Over,2016,28248,7,25.85984
Westminster-Branson,Theft Over,2017,28248,5,18.288220000000003
Westminster-Branson,Theft Over,2018,28248,4,14.46602
Westminster-Branson,Theft Over,2019,28248,1,3.5779449999999997
Westminster-Branson,Theft Over,2020,28248,6,21.24044
Weston,Assault,2014,20037,178,953.5033
Weston,Assault,2015,20037,152,817.9519
Weston,Assault,2016,20037,183,985.6727
Weston,Assault,2017,20037,182,962.3519
Weston,Assault,2018,20037,162,839.3782
Weston,Assault,2019,20037,193,981.7386
Weston,Assault,2020,20037,204,1018.116
Weston,Auto Theft,2014,20037,55,294.6218
Weston,Auto Theft,2015,20037,35,188.3442
Weston,Auto Theft,2016,20037,40,215.4476
Weston,Auto Theft,2017,20037,42,222.0812
Weston,Auto Theft,2018,20037,56,290.1554
Weston,Auto Theft,2019,20037,47,239.0762
Weston,Auto Theft,2020,20037,78,389.2798
Weston,Break and Enter,2014,20037,33,176.7731
Weston,Break and Enter,2015,20037,54,290.5882
Weston,Break and Enter,2016,20037,44,236.9924
Weston,Break and Enter,2017,20037,75,396.5736
Weston,Break and Enter,2018,20037,38,196.8912
Weston,Break and Enter,2019,20037,58,295.0303
Weston,Break and Enter,2020,20037,24,119.7784
Weston,Homicide,2014,20037,1,5.35676023141204
Weston,Homicide,2015,20037,0,0.0
Weston,Homicide,2016,20037,4,21.54476
Weston,Homicide,2017,20037,1,5.287648
Weston,Homicide,2018,20037,1,10.36269
Weston,Homicide,2019,20037,2,10.17346
Weston,Homicide,2020,20037,3,14.9723
Weston,Robbery,2014,20037,35,187.4866
Weston,Robbery,2016,20037,43,231.6062
Weston,Robbery,2017,20037,46,243.2318
Weston,Robbery,2018,20037,42,217.6166
Weston,Robbery,2019,20037,26,132.2549
Weston,Robbery,2020,20037,27,134.7507
Weston,Shootings,2015,20037,6,32.28757
Weston,Shootings,2016,20037,13,70.02046999999999
Weston,Shootings,2017,20037,8,42.301190000000005
Weston,Shootings,2018,20037,8,41.45078
Weston,Shootings,2019,20037,15,76.30093000000001
Weston,Shootings,2020,20037,5,24.95383
Weston,Theft Over,2014,20037,5,26.7838
Weston,Theft Over,2015,20037,3,16.14379
Weston,Theft Over,2016,20037,4,21.54476
Weston,Theft Over,2017,20037,3,15.86294
Weston,Theft Over,2018,20037,8,41.45078
Weston,Theft Over,2019,20037,4,20.34691
Weston,Theft Over,2020,20037,10,49.90767
Weston-Pelham Park,Assault,2014,12074,92,775.4551
Weston-Pelham Park,Assault,2015,12074,95,814.8212
Weston-Pelham Park,Assault,2016,12074,83,722.7447
Weston-Pelham Park,Assault,2017,12074,75,644.4406
Weston-Pelham Park,Assault,2018,12074,87,738.1639
Weston-Pelham Park,Assault,2019,12074,115,962.7459
Weston-Pelham Park,Assault,2020,12074,99,819.9437
Weston-Pelham Park,Auto Theft,2014,12074,22,185.4349
Weston-Pelham Park,Auto Theft,2015,12074,16,137.233
Weston-Pelham Park,Auto Theft,2016,12074,16,139.3243
Weston-Pelham Park,Auto Theft,2017,12074,6,51.55525
Weston-Pelham Park,Auto Theft,2018,12074,13,110.3004
Weston-Pelham Park,Auto Theft,2019,12074,12,100.4604
Weston-Pelham Park,Auto Theft,2020,12074,17,140.7984
Weston-Pelham Park,Break and Enter,2014,12074,26,219.1504
Weston-Pelham Park,Break and Enter,2015,12074,23,197.2725
Weston-Pelham Park,Break and Enter,2016,12074,15,130.6165
Weston-Pelham Park,Break and Enter,2017,12074,8,68.74033
Weston-Pelham Park,Break and Enter,2018,12074,23,195.1468
Weston-Pelham Park,Break and Enter,2019,12074,24,200.9209
Weston-Pelham Park,Break and Enter,2020,12074,29,240.1855
Weston-Pelham Park,Homicide,2014,12074,1,8.428860418071482
Weston-Pelham Park,Homicide,2015,12074,1,8.577065
Weston-Pelham Park,Homicide,2016,12074,1,8.707767
Weston-Pelham Park,Homicide,2017,12074,0,0.0
Weston-Pelham Park,Homicide,2018,12074,1,8.484643
Weston-Pelham Park,Homicide,2019,12074,1,8.371704
Weston-Pelham Park,Homicide,2020,12074,0,0.0
Weston-Pelham Park,Robbery,2014,12074,11,92.71747
Weston-Pelham Park,Robbery,2016,12074,15,130.6165
Weston-Pelham Park,Robbery,2017,12074,10,85.92541999999999
Weston-Pelham Park,Robbery,2018,12074,27,229.0854
Weston-Pelham Park,Robbery,2019,12074,5,41.85852
Weston-Pelham Park,Robbery,2020,12074,3,24.84678
Weston-Pelham Park,Shootings,2015,12074,1,8.577065
Weston-Pelham Park,Shootings,2016,12074,4,34.831070000000004
Weston-Pelham Park,Shootings,2017,12074,2,17.18508
Weston-Pelham Park,Shootings,2018,12074,4,33.93857
Weston-Pelham Park,Shootings,2019,12074,3,25.11511
Weston-Pelham Park,Shootings,2020,12074,4,33.12904
Weston-Pelham Park,Theft Over,2014,12074,4,33.71544
Weston-Pelham Park,Theft Over,2015,12074,4,34.30826
Weston-Pelham Park,Theft Over,2016,12074,8,69.66214000000001
Weston-Pelham Park,Theft Over,2017,12074,1,8.592542
Weston-Pelham Park,Theft Over,2018,12074,2,16.96929
Weston-Pelham Park,Theft Over,2019,12074,3,25.11511
Weston-Pelham Park,Theft Over,2020,12074,3,24.84678
Wexford/Maryvale,Assault,2014,29864,190,669.0612
Wexford/Maryvale,Assault,2015,29864,217,759.7241
Wexford/Maryvale,Assault,2016,29864,202,702.2179
Wexford/Maryvale,Assault,2017,29864,202,695.6881
Wexford/Maryvale,Assault,2018,29864,210,715.9661
Wexford/Maryvale,Assault,2019,29864,245,827.3673
Wexford/Maryvale,Assault,2020,29864,174,582.6413
Wexford/Maryvale,Auto Theft,2014,29864,53,186.6329
Wexford/Maryvale,Auto Theft,2015,29864,51,178.5527
Wexford/Maryvale,Auto Theft,2016,29864,44,152.9584
Wexford/Maryvale,Auto Theft,2017,29864,70,241.08
Wexford/Maryvale,Auto Theft,2018,29864,87,296.6145
Wexford/Maryvale,Auto Theft,2019,29864,102,344.455
Wexford/Maryvale,Auto Theft,2020,29864,93,311.4117
Wexford/Maryvale,Break and Enter,2014,29864,125,440.1718
Wexford/Maryvale,Break and Enter,2015,29864,92,322.095
Wexford/Maryvale,Break and Enter,2016,29864,75,260.7245
Wexford/Maryvale,Break and Enter,2017,29864,87,299.6281
Wexford/Maryvale,Break and Enter,2018,29864,100,340.9362
Wexford/Maryvale,Break and Enter,2019,29864,88,297.1768
Wexford/Maryvale,Break and Enter,2020,29864,80,267.8811
Wexford/Maryvale,Homicide,2014,29864,2,7.04274948940066
Wexford/Maryvale,Homicide,2015,29864,0,0.0
Wexford/Maryvale,Homicide,2016,29864,2,6.9526520000000005
Wexford/Maryvale,Homicide,2017,29864,0,0.0
Wexford/Maryvale,Homicide,2018,29864,1,3.409362
Wexford/Maryvale,Homicide,2019,29864,1,3.3770089999999997
Wexford/Maryvale,Homicide,2020,29864,1,3.3485129999999996
Wexford/Maryvale,Robbery,2014,29864,49,172.5474
Wexford/Maryvale,Robbery,2016,29864,25,86.90816
Wexford/Maryvale,Robbery,2017,29864,34,117.096
Wexford/Maryvale,Robbery,2018,29864,35,119.3277
Wexford/Maryvale,Robbery,2019,29864,31,104.6873
Wexford/Maryvale,Robbery,2020,29864,29,97.10689
Wexford/Maryvale,Shootings,2015,29864,2,7.002066
Wexford/Maryvale,Shootings,2016,29864,4,13.9053
Wexford/Maryvale,Shootings,2017,29864,3,10.332
Wexford/Maryvale,Shootings,2018,29864,4,13.63745
Wexford/Maryvale,Shootings,2019,29864,3,10.13103
Wexford/Maryvale,Shootings,2020,29864,2,6.697027
Wexford/Maryvale,Theft Over,2014,29864,17,59.86337
Wexford/Maryvale,Theft Over,2015,29864,16,56.01653
Wexford/Maryvale,Theft Over,2016,29864,13,45.192240000000005
Wexford/Maryvale,Theft Over,2017,29864,11,37.88401
Wexford/Maryvale,Theft Over,2018,29864,13,44.32171
Wexford/Maryvale,Theft Over,2019,29864,15,50.65514
Wexford/Maryvale,Theft Over,2020,29864,13,43.53067
Willowdale East,Assault,2014,57856,141,280.9213
Willowdale East,Assault,2015,57856,131,255.9644
Willowdale East,Assault,2016,57856,159,303.6553
Willowdale East,Assault,2017,57856,167,311.2188
Willowdale East,Assault,2018,57856,200,363.2599
Willowdale East,Assault,2019,57856,175,309.9704
Willowdale East,Assault,2020,57856,138,238.5232
Willowdale East,Auto Theft,2014,57856,33,65.74753
Willowdale East,Auto Theft,2015,57856,24,46.89423
Willowdale East,Auto Theft,2016,57856,44,84.0304
Willowdale East,Auto Theft,2017,57856,25,46.58964
Willowdale East,Auto Theft,2018,57856,41,74.46828000000001
Willowdale East,Auto Theft,2019,57856,67,118.6744
Willowdale East,Auto Theft,2020,57856,73,126.1753
Willowdale East,Break and Enter,2014,57856,88,175.3268
Willowdale East,Break and Enter,2015,57856,75,146.5445
Willowdale East,Break and Enter,2016,57856,75,143.2336
Willowdale East,Break and Enter,2017,57856,95,177.0406
Willowdale East,Break and Enter,2018,57856,76,138.0388
Willowdale East,Break and Enter,2019,57856,89,157.6421
Willowdale East,Break and Enter,2020,57856,76,131.3606
Willowdale East,Homicide,2014,57856,0,0.0
Willowdale East,Homicide,2015,57856,0,0.0
Willowdale East,Homicide,2016,57856,0,0.0
Willowdale East,Homicide,2017,57856,0,0.0
Willowdale East,Homicide,2018,57856,0,0.0
Willowdale East,Homicide,2019,57856,0,0.0
Willowdale East,Homicide,2020,57856,1,1.728429
Willowdale East,Robbery,2014,57856,24,47.81638
Willowdale East,Robbery,2016,57856,41,78.30105999999999
Willowdale East,Robbery,2017,57856,53,98.77003
Willowdale East,Robbery,2018,57856,67,121.6921
Willowdale East,Robbery,2019,57856,44,77.93542
Willowdale East,Robbery,2020,57856,39,67.40874000000001
Willowdale East,Shootings,2015,57856,0,0.0
Willowdale East,Shootings,2016,57856,0,0.0
Willowdale East,Shootings,2017,57856,1,1.863586
Willowdale East,Shootings,2018,57856,2,3.632599
Willowdale East,Shootings,2019,57856,2,3.5425190000000004
Willowdale East,Shootings,2020,57856,3,5.185287000000001
Willowdale East,Theft Over,2014,57856,9,17.93114
Willowdale East,Theft Over,2015,57856,11,21.49319
Willowdale East,Theft Over,2016,57856,13,24.82717
Willowdale East,Theft Over,2017,57856,18,33.544540000000005
Willowdale East,Theft Over,2018,57856,14,25.42819
Willowdale East,Theft Over,2019,57856,28,49.59527
Willowdale East,Theft Over,2020,57856,17,29.3833
Willowdale West,Assault,2014,19571,73,437.1258
Willowdale West,Assault,2015,19571,99,579.6932
Willowdale West,Assault,2016,19571,86,490.9517
Willowdale West,Assault,2017,19571,75,416.5047
Willowdale West,Assault,2018,19571,93,501.8888
Willowdale West,Assault,2019,19571,107,561.8273
Willowdale West,Assault,2020,19571,83,424.0969
Willowdale West,Auto Theft,2014,19571,9,53.892219999999995
Willowdale West,Auto Theft,2015,19571,14,81.97681
Willowdale West,Auto Theft,2016,19571,11,62.79614
Willowdale West,Auto Theft,2017,19571,13,72.19415
Willowdale West,Auto Theft,2018,19571,11,59.36319
Willowdale West,Auto Theft,2019,19571,24,126.0173
Willowdale West,Auto Theft,2020,19571,43,219.7128
Willowdale West,Break and Enter,2014,19571,29,173.6527
Willowdale West,Break and Enter,2015,19571,16,93.68778
Willowdale West,Break and Enter,2016,19571,38,216.9321
Willowdale West,Break and Enter,2017,19571,29,161.0485
Willowdale West,Break and Enter,2018,19571,35,188.8829
Willowdale West,Break and Enter,2019,19571,20,105.0144
Willowdale West,Break and Enter,2020,19571,23,117.5208
Willowdale West,Homicide,2014,19571,0,0.0
Willowdale West,Homicide,2015,19571,0,0.0
Willowdale West,Homicide,2016,19571,0,0.0
Willowdale West,Homicide,2017,19571,1,5.553396
Willowdale West,Homicide,2018,19571,0,0.0
Willowdale West,Homicide,2019,19571,0,0.0
Willowdale West,Homicide,2020,19571,0,0.0
Willowdale West,Robbery,2014,19571,12,71.85629
Willowdale West,Robbery,2016,19571,10,57.0874
Willowdale West,Robbery,2017,19571,21,116.6213
Willowdale West,Robbery,2018,19571,30,161.8996
Willowdale West,Robbery,2019,19571,23,120.7666
Willowdale West,Robbery,2020,19571,25,127.74
Willowdale West,Shootings,2015,19571,0,0.0
Willowdale West,Shootings,2016,19571,1,5.70874
Willowdale West,Shootings,2017,19571,0,0.0
Willowdale West,Shootings,2018,19571,0,0.0
Willowdale West,Shootings,2019,19571,1,5.2507220000000006
Willowdale West,Shootings,2020,19571,1,5.1096010000000005
Willowdale West,Theft Over,2014,19571,4,23.9521
Willowdale West,Theft Over,2015,19571,6,35.13292
Willowdale West,Theft Over,2016,19571,4,22.83496
Willowdale West,Theft Over,2017,19571,4,22.21358
Willowdale West,Theft Over,2018,19571,6,32.37992
Willowdale West,Theft Over,2019,19571,8,42.00578
Willowdale West,Theft Over,2020,19571,9,45.98641
Willowridge-Martingrove-Richview,Assault,2014,24158,84,374.0149
Willowridge-Martingrove-Richview,Assault,2015,24158,73,323.252
Willowridge-Martingrove-Richview,Assault,2016,24158,104,456.6411
Willowridge-Martingrove-Richview,Assault,2017,24158,101,437.1159
Willowridge-Martingrove-Richview,Assault,2018,24158,77,328.0784
Willowridge-Martingrove-Richview,Assault,2019,24158,95,399.1093
Willowridge-Martingrove-Richview,Assault,2020,24158,96,397.3839
Willowridge-Martingrove-Richview,Auto Theft,2014,24158,45,200.3651
Willowridge-Martingrove-Richview,Auto Theft,2015,24158,35,154.9838
Willowridge-Martingrove-Richview,Auto Theft,2016,24158,49,215.1482
Willowridge-Martingrove-Richview,Auto Theft,2017,24158,38,164.4594
Willowridge-Martingrove-Richview,Auto Theft,2018,24158,51,217.2987
Willowridge-Martingrove-Richview,Auto Theft,2019,24158,43,180.6495
Willowridge-Martingrove-Richview,Auto Theft,2020,24158,69,285.6197
Willowridge-Martingrove-Richview,Break and Enter,2014,24158,43,191.46
Willowridge-Martingrove-Richview,Break and Enter,2015,24158,36,159.4119
Willowridge-Martingrove-Richview,Break and Enter,2016,24158,35,153.6773
Willowridge-Martingrove-Richview,Break and Enter,2017,24158,39,168.7873
Willowridge-Martingrove-Richview,Break and Enter,2018,24158,66,281.2101
Willowridge-Martingrove-Richview,Break and Enter,2019,24158,42,176.4483
Willowridge-Martingrove-Richview,Break and Enter,2020,24158,19,78.6489
Willowridge-Martingrove-Richview,Homicide,2014,24158,0,0.0
Willowridge-Martingrove-Richview,Homicide,2015,24158,1,4.42811
Willowridge-Martingrove-Richview,Homicide,2016,24158,0,0.0
Willowridge-Martingrove-Richview,Homicide,2017,24158,0,0.0
Willowridge-Martingrove-Richview,Homicide,2018,24158,2,4.260758
Willowridge-Martingrove-Richview,Homicide,2019,24158,1,4.201151
Willowridge-Martingrove-Richview,Homicide,2020,24158,0,0.0
Willowridge-Martingrove-Richview,Robbery,2014,24158,25,111.3139
Willowridge-Martingrove-Richview,Robbery,2016,24158,56,245.8837
Willowridge-Martingrove-Richview,Robbery,2017,24158,22,95.21336
Willowridge-Martingrove-Richview,Robbery,2018,24158,17,72.43289
Willowridge-Martingrove-Richview,Robbery,2019,24158,39,163.8449
Willowridge-Martingrove-Richview,Robbery,2020,24158,13,53.8124
Willowridge-Martingrove-Richview,Shootings,2015,24158,2,8.856219
Willowridge-Martingrove-Richview,Shootings,2016,24158,5,21.9539
Willowridge-Martingrove-Richview,Shootings,2017,24158,4,17.31152
Willowridge-Martingrove-Richview,Shootings,2018,24158,6,25.56455
Willowridge-Martingrove-Richview,Shootings,2019,24158,5,21.00576
Willowridge-Martingrove-Richview,Shootings,2020,24158,7,28.97591
Willowridge-Martingrove-Richview,Theft Over,2014,24158,5,22.26279
Willowridge-Martingrove-Richview,Theft Over,2015,24158,3,13.28433
Willowridge-Martingrove-Richview,Theft Over,2016,24158,5,21.9539
Willowridge-Martingrove-Richview,Theft Over,2017,24158,4,17.31152
Willowridge-Martingrove-Richview,Theft Over,2018,24158,4,17.043029999999998
Willowridge-Martingrove-Richview,Theft Over,2019,24158,3,12.60345
Willowridge-Martingrove-Richview,Theft Over,2020,24158,4,16.557660000000002
Woburn,Assault,2014,58109,351,636.054
Woburn,Assault,2015,58109,396,718.6672
Woburn,Assault,2016,58109,365,661.0882
Woburn,Assault,2017,58109,405,724.3007
Woburn,Assault,2018,58109,391,690.1055
Woburn,Assault,2019,58109,433,754.3291
Woburn,Assault,2020,58109,348,598.8745
Woburn,Auto Theft,2014,58109,46,83.3575
Woburn,Auto Theft,2015,58109,34,61.70375
Woburn,Auto Theft,2016,58109,32,57.95842
Woburn,Auto Theft,2017,58109,47,84.05466
Woburn,Auto Theft,2018,58109,59,104.1336
Woburn,Auto Theft,2019,58109,61,106.2681
Woburn,Auto Theft,2020,58109,96,165.2068
Woburn,Break and Enter,2014,58109,120,217.4543
Woburn,Break and Enter,2015,58109,147,266.778
Woburn,Break and Enter,2016,58109,80,144.89600000000002
Woburn,Break and Enter,2017,58109,85,152.0137
Woburn,Break and Enter,2018,58109,99,174.7326
Woburn,Break and Enter,2019,58109,100,174.21
Woburn,Break and Enter,2020,58109,65,111.8587
Woburn,Homicide,2014,58109,3,5.436358364743401
Woburn,Homicide,2015,58109,3,5.444448
Woburn,Homicide,2016,58109,1,1.8112
Woburn,Homicide,2017,58109,0,0.0
Woburn,Homicide,2018,58109,0,0.0
Woburn,Homicide,2019,58109,0,0.0
Woburn,Homicide,2020,58109,2,3.441808
Woburn,Robbery,2014,58109,85,154.0302
Woburn,Robbery,2016,58109,73,132.2176
Woburn,Robbery,2017,58109,125,223.5496
Woburn,Robbery,2018,58109,76,134.1382
Woburn,Robbery,2019,58109,67,116.7207
Woburn,Robbery,2020,58109,55,94.64971
Woburn,Shootings,2015,58109,6,10.8889
Woburn,Shootings,2016,58109,4,7.244802
Woburn,Shootings,2017,58109,7,12.51878
Woburn,Shootings,2018,58109,12,21.17971
